partner_id,partner_typ,anrede,titel,vorname,nachname,firmenname,rechtsform,uid_hrb_nummer,geburtsdatum,geschlecht,nationalitaet,zivilstand,beruf_code,beruf_text,beruf_selbstaendig,sprache,land_wohnsitz,kundensegment,kunde_seit,status,todesdatum,datenschutz_werbung_ok,datenschutz_ki_ok,herkunft,quellsystem_primaer,haushalt_id,ist_persona,erstellt_am,geaendert_am
PTR-00000089,NATUERLICH,Frau,,Tanja,García,,,,1975-02-05,W,DE,VERHEIRATET,B08,Schreinerin / Schreiner,False,de,DE,PRIVAT,2013-07-01,AKTIV,,false,false,pfefferminz,VERA,HH-000057,false,2013-07-01T09:00:00Z,2013-07-01T09:00:00Z
PTR-00000090,NATUERLICH,Herr,,Leon,García,,,,2003-07-08,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2022-07-01,AKTIV,,true,true,pfefferminz,VERA,HH-000057,false,2022-07-01T09:00:00Z,2022-07-01T09:00:00Z
PTR-00000091,NATUERLICH,Frau,,Lina,Kessler,,,,2004-06-14,W,DE,LEDIG,B24,Hausfrau / Hausmann,False,de,DE,PRIVAT,2023-12-01,INAKTIV,,true,true,minzia,MINT,HH-000058,false,2023-12-01T09:00:00Z,2023-12-01T09:00:00Z
PTR-00000092,NATUERLICH,Frau,,Elena,Weber,,,,2006-12-21,W,CH,LEDIG,B22,Studentin / Student,False,de,CH,PREMIUM,2025-01-01,AKTIV,,false,false,pfefferminz,MINT,HH-000059,false,2025-01-01T09:00:00Z,2025-01-01T09:00:00Z
PTR-00000093,NATUERLICH,Herr,,Stefan,Beck,,,,1981-06-08,M,DE,VERHEIRATET,B15,Köchin / Koch,False,de,DE,PRIVAT,2009-03-01,INAKTIV,,false,false,pfefferminz,HAPO,HH-000060,false,2009-03-01T09:00:00Z,2009-03-01T09:00:00Z
PTR-00000094,NATUERLICH,Frau,,Cornelia,Schreiber,,,,1975-12-23,W,TR,VERHEIRATET,B08,Schreinerin / Schreiner,False,de,DE,PRIVAT,2004-05-01,INAKTIV,,false,true,pfefferminz,VERA,HH-000060,false,2004-05-01T09:00:00Z,2004-05-01T09:00:00Z
PTR-00000095,NATUERLICH,Herr,,Noah,Otto,,,,2007-12-02,M,DE,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000060,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000096,NATUERLICH,Frau,,Elke,Albrecht,,,,1987-07-14,W,DE,LEDIG,B13,Treuhänderin / Treuhänder,False,de,DE,PRIVAT,2022-04-01,AKTIV,,true,true,minzia,MINT,HH-000061,false,2022-04-01T09:00:00Z,2022-04-01T09:00:00Z
PTR-00000097,NATUERLICH,Frau,,Anne,Vallotton,,,,1989-09-21,W,PT,PARTNERSCHAFT,B05,Verkäuferin / Verkäufer,False,fr,CH,PRIVAT,2015-08-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000062,false,2015-08-01T09:00:00Z,2015-08-01T09:00:00Z
PTR-00000098,NATUERLICH,Herr,,Mathieu,Vallotton,,,,1995-10-21,M,CH,PARTNERSCHAFT,B20,Polizistin / Polizist,False,fr,CH,PRIVAT,,AKTIV,,false,true,pfefferminz,HAPO,HH-000062,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000099,NATUERLICH,Herr,,Arthur,Cornu,,,,2001-02-21,M,RS,PARTNERSCHAFT,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,fr,CH,PRIVAT,2025-04-01,AKTIV,,true,false,minzia,MINT,HH-000063,false,2025-04-01T09:00:00Z,2025-04-01T09:00:00Z
PTR-00000100,NATUERLICH,Frau,,Aurélie,Cornu,,,,1999-11-04,W,CH,PARTNERSCHAFT,B21,Beraterin / Berater,True,fr,CH,PRIVAT,2022-01-01,AKTIV,,false,true,minzia,MINT,HH-000063,false,2022-01-01T09:00:00Z,2022-01-01T09:00:00Z
PTR-00000101,NATUERLICH,Herr,,Thomas,Comte,,,,2007-09-17,M,CH,LEDIG,B22,Studentin / Student,False,fr,CH,PRIVAT,2025-12-01,AKTIV,,false,true,minzia,MINT,HH-000063,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000102,NATUERLICH,Herr,,Matthias,Schulte,,,,1977-03-01,M,DE,LEDIG,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2023-11-01,AKTIV,,false,true,minzia,MINT,HH-000064,false,2023-11-01T09:00:00Z,2023-11-01T09:00:00Z
PTR-00000103,NATUERLICH,Herr,,Bruno,Meyer,,,,1965-02-22,M,CH,VERWITWET,B05,Verkäuferin / Verkäufer,False,de,CH,PRIVAT,2021-10-01,AKTIV,,true,false,minzia,MINT,HH-000065,false,2021-10-01T09:00:00Z,2021-10-01T09:00:00Z
PTR-00000104,NATUERLICH,Frau,,Manon,Monnier,,,,2000-10-17,W,CH,VERHEIRATET,B36,Gastwirtin / Gastwirt,True,fr,CH,PRIVAT,2020-10-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000066,false,2020-10-01T09:00:00Z,2020-10-01T09:00:00Z
PTR-00000105,NATUERLICH,Herr,,Nicolas,Blanc,,,,1994-05-17,M,CH,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,fr,CH,PREMIUM,2014-12-01,AKTIV,,true,true,pfefferminz,VERA,HH-000066,false,2014-12-01T09:00:00Z,2014-12-01T09:00:00Z
PTR-00000106,NATUERLICH,Herr,,Jürgen,Baumann,,,,1989-02-28,M,DE,VERHEIRATET,B21,Beraterin / Berater,False,de,DE,PRIVAT,2018-02-01,AKTIV,,false,false,pfefferminz,VERA,HH-000067,false,2018-02-01T09:00:00Z,2018-02-01T09:00:00Z
PTR-00000107,NATUERLICH,Frau,,Laura,Wieczorek,,,,1984-03-04,W,PL,VERHEIRATET,B03,Lehrerin / Lehrer,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000067,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000108,NATUERLICH,Herr,,Tobias,Wolff,,,,2007-06-17,M,DE,LEDIG,B06,Elektroinstallateurin / Elektroinstallateur,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000067,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000109,NATUERLICH,Herr,,Andreas,Voigt,,,,1968-07-03,M,DE,VERHEIRATET,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,DE,PRIVAT,2022-01-01,AKTIV,,false,true,minzia,MINT,HH-000068,false,2022-01-01T09:00:00Z,2022-01-01T09:00:00Z
PTR-00000110,NATUERLICH,Frau,,Andrea,Köhler,,,,1972-09-12,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2021-07-01,AKTIV,,false,true,minzia,MINT,HH-000069,false,2021-07-01T09:00:00Z,2021-07-01T09:00:00Z
PTR-00000111,NATUERLICH,Herr,,Maximilian,Köhler,,,,1976-11-09,M,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,,AKTIV,,true,true,minzia,MINT,HH-000069,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000112,NATUERLICH,Frau,,Maren,Gruber,,,,1997-11-18,W,DE,PARTNERSCHAFT,B24,Hausfrau / Hausmann,False,de,DE,PRIVAT,2023-09-01,AKTIV,,true,true,minzia,MINT,HH-000070,false,2023-09-01T09:00:00Z,2023-09-01T09:00:00Z
PTR-00000113,NATUERLICH,Herr,,Ralf,Böhm,,,,2002-03-24,M,DE,PARTNERSCHAFT,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000070,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000114,NATUERLICH,Frau,,Jennifer,Schulze,,,,1986-01-25,W,DE,VERHEIRATET,B34,Sozialarbeiterin / Sozialarbeiter,False,de,DE,PRIVAT,2021-11-01,INAKTIV,,true,true,minzia,MINT,HH-000071,false,2021-11-01T09:00:00Z,2021-11-01T09:00:00Z
PTR-00000115,NATUERLICH,Herr,,Holger,Braun,,,,1989-08-25,M,TR,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,2023-04-01,AKTIV,,true,true,minzia,MINT,HH-000071,false,2023-04-01T09:00:00Z,2023-04-01T09:00:00Z
PTR-00000116,NATUERLICH,Herr,,Dirk,Frank,,,,1976-10-18,M,DE,GESCHIEDEN,B08,Schreinerin / Schreiner,False,de,DE,PRIVAT,2001-05-01,AKTIV,,false,true,pfefferminz,HAPO,HH-000072,false,2001-05-01T09:00:00Z,2001-05-01T09:00:00Z
PTR-00000117,NATUERLICH,Frau,,Laura,Reber,,,,1987-03-24,W,CH,VERHEIRATET,B12,Juristin / Jurist,False,de,CH,PRIVAT,2005-05-01,AKTIV,,true,false,pfefferminz,VERA,HH-000073,false,2005-05-01T09:00:00Z,2005-05-01T09:00:00Z
PTR-00000118,NATUERLICH,Herr,,Felix,Reber,,,,1992-02-14,M,CH,VERHEIRATET,B32,Malerin / Maler,False,de,CH,PRIVAT,2010-11-01,AKTIV,,true,false,pfefferminz,VERA,HH-000073,false,2010-11-01T09:00:00Z,2010-11-01T09:00:00Z
PTR-00000119,NATUERLICH,Herr,,Milan,Fischer,,,,1986-04-18,M,DE,VERHEIRATET,B25,Mechanikerin / Mechaniker,False,de,DE,PRIVAT,2023-07-01,AKTIV,,true,true,minzia,MINT,HH-000074,false,2023-07-01T09:00:00Z,2023-07-01T09:00:00Z
PTR-00000120,NATUERLICH,Frau,,Franziska,Fischer,,,,1989-12-23,W,GR,VERHEIRATET,B06,Elektroinstallateurin / Elektroinstallateur,False,de,DE,PRIVAT,,AKTIV,,false,false,minzia,MINT,HH-000074,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000121,NATUERLICH,Herr,,David,Zimmermann,,,,1990-03-06,M,CH,VERHEIRATET,B24,Hausfrau / Hausmann,False,de,CH,PRIVAT,2013-07-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000075,false,2013-07-01T09:00:00Z,2013-07-01T09:00:00Z
PTR-00000122,NATUERLICH,Frau,,Birgit,Schmidt,,,,1988-04-18,W,DE,LEDIG,B13,Treuhänderin / Treuhänder,True,de,DE,PRIVAT,2022-06-01,AKTIV,,true,true,minzia,MINT,HH-000076,false,2022-06-01T09:00:00Z,2022-06-01T09:00:00Z
PTR-00000123,NATUERLICH,Frau,,Elena,Hess,,,,2001-04-02,W,CH,VERHEIRATET,B22,Studentin / Student,False,de,CH,PRIVAT,2020-08-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000077,false,2020-08-01T09:00:00Z,2020-08-01T09:00:00Z
PTR-00000124,NATUERLICH,Herr,,Patrick,Hess,,,,1995-06-03,M,AT,VERHEIRATET,B16,Chauffeuse / Chauffeur,False,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000077,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000125,NATUERLICH,Frau,,Sophia,Sauer,,,,1992-12-19,W,DE,PARTNERSCHAFT,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2014-01-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000078,false,2014-01-01T09:00:00Z,2014-01-01T09:00:00Z
PTR-00000126,NATUERLICH,Herr,,Jonas,Sauer,,,,1990-03-10,M,RO,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2012-09-01,AKTIV,,true,false,pfefferminz,VERA,HH-000078,false,2012-09-01T09:00:00Z,2012-09-01T09:00:00Z
PTR-00000127,NATUERLICH,Herr,,Matthias,Meier,,,,1969-05-23,M,CH,VERHEIRATET,B24,Hausfrau / Hausmann,False,de,CH,PREMIUM,1988-11-01,AKTIV,,true,false,pfefferminz,VERA,HH-000079,false,1988-11-01T09:00:00Z,1988-11-01T09:00:00Z
PTR-00000128,NATUERLICH,Frau,,Sara,Müller,,,,1990-06-17,W,CH,VERHEIRATET,B03,Lehrerin / Lehrer,False,de,CH,PRIVAT,2011-12-01,AKTIV,,true,false,pfefferminz,VERA,HH-000080,false,2011-12-01T09:00:00Z,2011-12-01T09:00:00Z
PTR-00000129,NATUERLICH,Herr,,Cyrill,Portmann,,,,1986-04-19,M,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000080,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000130,NATUERLICH,Frau,,Leila,Doğan,,,,1997-02-16,W,DE,VERHEIRATET,B26,Logistikerin / Logistiker,False,de,DE,PRIVAT,2020-08-01,INAKTIV,,true,false,pfefferminz,HAPO,HH-000081,false,2020-08-01T09:00:00Z,2020-08-01T09:00:00Z
PTR-00000131,NATUERLICH,Herr,,Jan,Graf,,,,1995-03-04,M,DE,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2025-06-01,AKTIV,,true,false,pfefferminz,MINT,HH-000081,false,2025-06-01T09:00:00Z,2025-06-01T09:00:00Z
PTR-00000132,NATUERLICH,Herr,,Luka,Demir,,,,2007-01-05,M,IT,LEDIG,B22,Studentin / Student,False,de,DE,PRIVAT,2025-05-01,AKTIV,,true,false,pfefferminz,MINT,HH-000081,false,2025-05-01T09:00:00Z,2025-05-01T09:00:00Z
PTR-00000133,NATUERLICH,Herr,,Dirk,Doğan,,,,2007-10-16,M,IT,LEDIG,B08,Schreinerin / Schreiner,False,de,DE,PRIVAT,2025-12-01,AKTIV,,false,false,pfefferminz,MINT,HH-000081,false,2025-12-01T09:00:00Z,2025-12-01T09:00:00Z
PTR-00000134,NATUERLICH,Herr,,Werner,Suter,,,,1959-05-04,M,IT,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PREMIUM,2006-12-01,AKTIV,,false,true,pfefferminz,VERA,HH-000082,false,2006-12-01T09:00:00Z,2006-12-01T09:00:00Z
PTR-00000135,NATUERLICH,Herr,,Carsten,Brandt,,,,1963-09-18,M,DE,VERHEIRATET,B05,Verkäuferin / Verkäufer,False,de,DE,PRIVAT,2022-07-01,AKTIV,,false,true,minzia,MINT,HH-000083,false,2022-07-01T09:00:00Z,2022-07-01T09:00:00Z
PTR-00000136,NATUERLICH,Frau,Dr.,Anke,Möller,,,,1983-11-15,W,DE,GESCHIEDEN,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,2022-03-01,AKTIV,,true,true,minzia,MINT,HH-000084,false,2022-03-01T09:00:00Z,2022-03-01T09:00:00Z
PTR-00000137,JURISTISCH,Firma,,,,Taunus Zimmerei e.K.,e.K.,HRB 68841,1992-07-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2025-02-01,AKTIV,,false,true,minzia,MINT,,false,2025-02-01T09:00:00Z,2025-02-01T09:00:00Z
PTR-00000138,NATUERLICH,Frau,,Katharina,Rauch,,,,1982-01-15,W,DE,VERHEIRATET,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2007-06-01,AKTIV,,true,false,pfefferminz,VERA,HH-000085,false,2007-06-01T09:00:00Z,2007-06-01T09:00:00Z
PTR-00000139,NATUERLICH,Herr,,Miguel,Rauch,,,,1981-01-15,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2006-03-01,AKTIV,,false,true,pfefferminz,VERA,HH-000085,false,2006-03-01T09:00:00Z,2006-03-01T09:00:00Z
PTR-00000140,NATUERLICH,Herr,,Sebastian,Schneider,,,,1973-03-28,M,DE,VERHEIRATET,B02,Informatikerin / Informatiker,False,de,DE,PRIVAT,2013-09-01,AKTIV,,true,false,pfefferminz,VERA,HH-000086,false,2013-09-01T09:00:00Z,2013-09-01T09:00:00Z
PTR-00000141,NATUERLICH,Frau,,Martina,Krause,,,,1970-12-18,W,DE,VERHEIRATET,B32,Malerin / Maler,False,de,DE,PRIVAT,2005-10-01,INAKTIV,,true,false,pfefferminz,VERA,HH-000086,false,2005-10-01T09:00:00Z,2005-10-01T09:00:00Z
PTR-00000142,NATUERLICH,Herr,,Moritz,Schneider,,,,2007-01-25,M,DE,LEDIG,B04,Pflegefachfrau / Pflegefachmann,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000086,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000143,NATUERLICH,Herr,,Torsten,Schneider,,,,1997-12-09,M,DE,LEDIG,B35,Verwaltungsangestellte / Verwaltungsangestellter,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000086,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000144,NATUERLICH,Herr,,Miguel,Nguyen,,,,1966-12-21,M,CH,VERHEIRATET,B22,Studentin / Student,False,de,CH,PRIVAT,2020-05-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000087,false,2020-05-01T09:00:00Z,2020-05-01T09:00:00Z
PTR-00000145,NATUERLICH,Frau,,Karin,Lehmann,,,,1963-09-12,W,CH,VERHEIRATET,B21,Beraterin / Berater,True,de,CH,PRIVAT,1999-01-01,AKTIV,,false,true,pfefferminz,VERA,HH-000087,false,1999-01-01T09:00:00Z,1999-01-01T09:00:00Z
PTR-00000146,NATUERLICH,Frau,,Dagmar,Lange,,,,1977-05-12,W,DE,VERHEIRATET,B20,Polizistin / Polizist,False,de,DE,PRIVAT,2023-06-01,AKTIV,,false,true,minzia,MINT,HH-000088,false,2023-06-01T09:00:00Z,2023-06-01T09:00:00Z
PTR-00000147,NATUERLICH,Herr,,Moritz,Pohl,,,,1980-03-02,M,DE,VERHEIRATET,B22,Studentin / Student,False,de,DE,PRIVAT,,AKTIV,,true,false,minzia,MINT,HH-000088,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000148,NATUERLICH,Herr,,Ali,Mensah,,,,1970-11-13,M,IT,VERHEIRATET,B26,Logistikerin / Logistiker,False,de,CH,PREMIUM,2011-06-01,AKTIV,,true,false,pfefferminz,VERA,HH-000089,false,2011-06-01T09:00:00Z,2011-06-01T09:00:00Z
PTR-00000149,NATUERLICH,Frau,,Irene,Eggenberger,,,,1976-12-14,W,ES,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,,AKTIV,,false,false,pfefferminz,HAPO,HH-000089,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000150,NATUERLICH,Frau,,Melanie,Jäger,,,,1981-12-04,W,IT,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2024-02-01,AKTIV,,false,true,minzia,MINT,HH-000090,false,2024-02-01T09:00:00Z,2024-02-01T09:00:00Z
PTR-00000151,NATUERLICH,Herr,,Michael,Jäger,,,,1979-02-17,M,DE,VERHEIRATET,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2024-09-01,AKTIV,,true,true,minzia,MINT,HH-000090,false,2024-09-01T09:00:00Z,2024-09-01T09:00:00Z
PTR-00000152,NATUERLICH,Frau,,Maren,Werner,,,,1984-06-07,W,DE,VERHEIRATET,B20,Polizistin / Polizist,False,de,DE,PRIVAT,2021-08-01,AKTIV,,true,false,minzia,MINT,HH-000091,false,2021-08-01T09:00:00Z,2021-08-01T09:00:00Z
PTR-00000153,NATUERLICH,Herr,,Daniel,Robert,,,,1960-08-21,M,CH,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,fr,CH,PRIVAT,2025-04-01,AKTIV,,true,false,minzia,MINT,HH-000092,false,2025-04-01T09:00:00Z,2025-04-01T09:00:00Z
PTR-00000154,NATUERLICH,Frau,,Valérie,Robert,,,,1962-08-01,W,CH,PARTNERSCHAFT,B13,Treuhänderin / Treuhänder,True,fr,CH,PRIVAT,,AKTIV,,false,true,minzia,MINT,HH-000092,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000155,NATUERLICH,Frau,,Jelena,Arslan,,,,1987-06-18,W,DE,GESCHIEDEN,B01,Kaufmännische Angestellte / Kaufmännischer Angestellter,False,de,DE,PRIVAT,2023-10-01,AKTIV,,true,true,minzia,MINT,HH-000093,false,2023-10-01T09:00:00Z,2023-10-01T09:00:00Z
PTR-00000156,NATUERLICH,Herr,,Volker,Schreiber,,,,1968-08-15,M,DE,VERHEIRATET,B40,Selbständige Unternehmerin / Selbständiger Unternehmer,True,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000094,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000157,JURISTISCH,Firma,,,,Spree Planung GmbH,GmbH,HRB 41958,1991-02-01,UNBEKANNT,DE,UNBEKANNT,,,,de,DE,KMU,2005-07-01,AKTIV,,true,false,pfefferminz,HAPO,,false,2005-07-01T09:00:00Z,2005-07-01T09:00:00Z
PTR-00000158,NATUERLICH,Herr,,Dennis,Lang,,,,1980-04-28,M,DE,VERHEIRATET,B24,Hausfrau / Hausmann,False,de,DE,PRIVAT,2005-12-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000095,false,2005-12-01T09:00:00Z,2005-12-01T09:00:00Z
PTR-00000159,NATUERLICH,Frau,,Mia,Lang,,,,1983-04-02,W,DE,VERHEIRATET,B27,Grafikerin / Grafiker,True,de,DE,PRIVAT,2011-08-01,INAKTIV,,false,false,pfefferminz,VERA,HH-000095,false,2011-08-01T09:00:00Z,2011-08-01T09:00:00Z
PTR-00000160,NATUERLICH,Frau,,Julia,Lang,,,,2004-03-16,W,DE,LEDIG,B10,Ingenieurin / Ingenieur,True,de,DE,PRIVAT,2023-05-01,AKTIV,,true,false,pfefferminz,VERA,HH-000095,false,2023-05-01T09:00:00Z,2023-05-01T09:00:00Z
PTR-00000161,NATUERLICH,Frau,,Emilia,Klein,,,,2007-01-10,W,DE,LEDIG,B07,Sanitärinstallateurin / Sanitärinstallateur,False,de,DE,PRIVAT,,AKTIV,,true,true,pfefferminz,HAPO,HH-000095,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000162,NATUERLICH,Frau,,Charlotte,Lang,,,,2004-11-14,W,DE,LEDIG,B15,Köchin / Koch,False,de,DE,PRIVAT,2025-01-01,AKTIV,,false,true,pfefferminz,MINT,HH-000095,false,2025-01-01T09:00:00Z,2025-01-01T09:00:00Z
PTR-00000163,NATUERLICH,Herr,,Tim,Weber,,,,1991-01-03,M,DE,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,DE,PRIVAT,2022-01-01,AKTIV,,false,false,minzia,MINT,HH-000096,false,2022-01-01T09:00:00Z,2022-01-01T09:00:00Z
PTR-00000164,NATUERLICH,Herr,,Markus,Weber,,,,1993-12-15,M,DE,PARTNERSCHAFT,B15,Köchin / Koch,False,de,DE,PRIVAT,,AKTIV,,true,true,minzia,MINT,HH-000096,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000165,NATUERLICH,Herr,,Samuel,Kohler,,,,1980-04-19,M,CH,VERHEIRATET,B08,Schreinerin / Schreiner,False,de,CH,PRIVAT,2025-01-01,AKTIV,,false,false,pfefferminz,MINT,HH-000097,false,2025-01-01T09:00:00Z,2025-01-01T09:00:00Z
PTR-00000166,NATUERLICH,Herr,,Marcel,Moser,,,,1998-02-23,M,CH,VERHEIRATET,B04,Pflegefachfrau / Pflegefachmann,True,de,CH,PRIVAT,2021-09-01,AKTIV,,false,false,minzia,MINT,HH-000098,false,2021-09-01T09:00:00Z,2021-09-01T09:00:00Z
PTR-00000167,NATUERLICH,Frau,,Franziska,Becker,,,,1981-10-19,W,DE,VERHEIRATET,B28,Bankangestellte / Bankangestellter,False,de,DE,PRIVAT,2021-11-01,AKTIV,,true,true,minzia,MINT,HH-000099,false,2021-11-01T09:00:00Z,2021-11-01T09:00:00Z
PTR-00000168,NATUERLICH,Herr,,Markus,Klein,,,,1987-12-11,M,DE,VERHEIRATET,B02,Informatikerin / Informatiker,False,de,DE,PRIVAT,2016-11-01,AKTIV,,true,true,pfefferminz,HAPO,HH-000100,false,2016-11-01T09:00:00Z,2016-11-01T09:00:00Z
PTR-00000169,NATUERLICH,Frau,,Lisa,Klein,,,,1988-07-23,W,DE,VERHEIRATET,B16,Chauffeuse / Chauffeur,False,de,DE,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000100,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000170,NATUERLICH,Frau,,Fabienne,Schmid,,,,1983-07-06,W,CH,VERHEIRATET,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2016-07-01,AKTIV,,false,false,pfefferminz,HAPO,HH-000101,false,2016-07-01T09:00:00Z,2016-07-01T09:00:00Z
PTR-00000171,NATUERLICH,Frau,,Maria José,Diallo,,,,1979-03-21,W,PT,VERHEIRATET,B11,Ärztin / Arzt,False,fr,CH,PREMIUM,2009-12-01,AKTIV,,false,false,pfefferminz,VERA,HH-000102,false,2009-12-01T09:00:00Z,2009-12-01T09:00:00Z
PTR-00000172,NATUERLICH,Herr,,Philipp,Lehmann,,,,1981-04-24,M,DE,VERHEIRATET,B08,Schreinerin / Schreiner,True,de,DE,PRIVAT,2024-08-01,AKTIV,,true,false,minzia,MINT,HH-000103,false,2024-08-01T09:00:00Z,2024-08-01T09:00:00Z
PTR-00000173,NATUERLICH,Herr,,Kurt,Niederberger,,,,1954-08-27,M,CH,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,CH,PRIVAT,2013-04-01,AKTIV,,false,false,pfefferminz,VERA,HH-000104,false,2013-04-01T09:00:00Z,2013-04-01T09:00:00Z
PTR-00000174,NATUERLICH,Frau,,Fatma,Georgiou,,,,1957-04-07,W,CH,PARTNERSCHAFT,B23,Rentnerin / Rentner,False,de,CH,PREMIUM,2007-10-01,AKTIV,,true,true,pfefferminz,VERA,HH-000104,false,2007-10-01T09:00:00Z,2007-10-01T09:00:00Z
PTR-00000175,NATUERLICH,Frau,,Claudia,Zbinden,,,,1988-01-16,W,CH,LEDIG,B05,Verkäuferin / Verkäufer,False,de,CH,PREMIUM,2018-09-01,AKTIV,,false,false,pfefferminz,VERA,HH-000104,false,2018-09-01T09:00:00Z,2018-09-01T09:00:00Z
PTR-00000176,NATUERLICH,Herr,,Marcel,Weber,,,,1981-12-27,M,CH,LEDIG,B04,Pflegefachfrau / Pflegefachmann,False,de,CH,PRIVAT,,AKTIV,,true,false,pfefferminz,HAPO,HH-000104,false,2025-12-31T09:00:00Z,2025-12-31T09:00:00Z
PTR-00000177,NATUERLICH,Herr,,Oliver,Lehmann,,,,1977-10-16,M,DE,VERHEIRATET,B15,Köchin / Koch,True,de,DE,PRIVAT,2025-10-01,AKTIV,,true,false,pfefferminz,MINT,HH-000105,false,2025-10-01T09:00:00Z,2025-10-01T09:00:00Z
PTR-00000178,NATUERLICH,Herr,,Christoph,Arnold,,,,1973-12-21,M,CH,LEDIG,B04,Pflegefachfrau / Pflegefachmann,False,de,CH,PRIVAT,2014-07-01,AKTIV,,true,false,pfefferminz,HAPO,HH-000106,false,2014-07-01T09:00:00Z,2014-07-01T09:00:00Z
PTR-00000179,NATUERLICH,Herr,,Hans-Jürgen,Schmitt,,,,1980-08-27,M,IT,PARTNERSCHAFT,B15,Köchin / Koch,False,de,DE,PRIVAT,2021-02-01,AKTIV,,true,true,minzia,MINT,HH-000107,false,2021-02-01T09:00:00Z,2021-02-01T09:00:00Z
