adresse_id,partner_id,adresse_typ,strasse,hausnummer,plz,ort,region,land,tarifzone,gueltig_von,gueltig_bis,ist_aktuell
ADR-00000876,PTR-00000706,WOHNSITZ,Bärenstraße,156,34117,Kassel,HE,DE,2,2013-11-05,,true
ADR-00000877,PTR-00000707,GESCHAEFTSSITZ,Rehkamp,34,50667,Köln,NW,DE,1,1995-10-01,,true
ADR-00000878,PTR-00000708,WOHNSITZ,Tonplatz,92,63065,Offenbach am Main,HE,DE,2,2022-04-15,,true
ADR-00000879,PTR-00000709,WOHNSITZ,Haferplatz,92,16303,Schwedt/Oder,BB,DE,3,2018-05-08,2022-10-21,false
ADR-00000880,PTR-00000709,WOHNSITZ,Tonplatz,92,63065,Offenbach am Main,HE,DE,2,2022-10-22,,true
ADR-00000881,PTR-00000710,WOHNSITZ,Tonplatz,92,63065,Offenbach am Main,HE,DE,2,2005-11-24,,true
ADR-00000882,PTR-00000711,WOHNSITZ,Bienenplatz,111,04600,Altenburg,TH,DE,3,2019-10-20,,true
ADR-00000883,PTR-00000712,WOHNSITZ,Rehgasse,149,86150,Augsburg,BY,DE,2,2001-08-29,,true
ADR-00000884,PTR-00000713,WOHNSITZ,Rehgasse,149,86150,Augsburg,BY,DE,2,2006-11-26,,true
ADR-00000885,PTR-00000714,WOHNSITZ,Tannenstraße,171c,16515,Oranienburg,BB,DE,3,2011-04-15,2025-02-27,false
ADR-00000886,PTR-00000714,WOHNSITZ,Rehgasse,149,86150,Augsburg,BY,DE,2,2025-02-28,,true
ADR-00000887,PTR-00000715,WOHNSITZ,Osthof,116,8304,Wallisellen,ZH,CH,2,2006-12-26,,true
ADR-00000888,PTR-00000716,WOHNSITZ,Osthof,116,8304,Wallisellen,ZH,CH,2,2018-06-25,,true
ADR-00000889,PTR-00000717,WOHNSITZ,Meisengasse,81,10585,Berlin,BE,DE,1,2001-05-25,,true
ADR-00000890,PTR-00000718,WOHNSITZ,Sommerkamp,30,47051,Duisburg,NW,DE,2,2003-08-22,2025-09-06,false
ADR-00000891,PTR-00000718,WOHNSITZ,Seeweg,150,22525,Hamburg,HH,DE,1,2025-09-07,,true
ADR-00000892,PTR-00000719,WOHNSITZ,Seeweg,150,22525,Hamburg,HH,DE,1,2010-04-27,,true
ADR-00000893,PTR-00000720,WOHNSITZ,Flachskamp,164,40213,Düsseldorf,NW,DE,1,2005-03-10,,true
ADR-00000894,PTR-00000721,WOHNSITZ,Flachskamp,164,40213,Düsseldorf,NW,DE,1,2014-04-10,,true
ADR-00000895,PTR-00000722,WOHNSITZ,Flachskamp,164,40213,Düsseldorf,NW,DE,1,1996-08-28,,true
ADR-00000896,PTR-00000723,WOHNSITZ,Hügelacker,26,8004,Zürich,ZH,CH,1,2025-06-15,,true
ADR-00000897,PTR-00000724,WOHNSITZ,Hügelacker,26,8004,Zürich,ZH,CH,1,2008-01-27,,true
ADR-00000898,PTR-00000725,WOHNSITZ,Ackerring,162,8001,Zürich,ZH,CH,1,2019-11-05,2022-10-21,false
ADR-00000899,PTR-00000725,WOHNSITZ,Hügelacker,26,8004,Zürich,ZH,CH,1,2022-10-22,,true
ADR-00000900,PTR-00000726,WOHNSITZ,Eschenhof,111,70435,Stuttgart,BW,DE,1,2003-06-09,,true
ADR-00000901,PTR-00000727,WOHNSITZ,Seesteig,50,44135,Dortmund,NW,DE,2,2022-01-28,,true
ADR-00000902,PTR-00000728,WOHNSITZ,Steinsteig,34,82256,Fürstenfeldbruck,BY,DE,3,2011-02-25,2025-01-01,false
ADR-00000903,PTR-00000728,WOHNSITZ,Ackerweg,52,81241,München,BY,DE,1,2025-01-02,,true
ADR-00000904,PTR-00000729,GESCHAEFTSSITZ,Steinweg,165,97070,Würzburg,BY,DE,2,1985-02-01,,true
ADR-00000905,PTR-00000730,WOHNSITZ,Rue des Papillons,9,1907,Saxon,VS,CH,3,1996-07-01,,true
ADR-00000906,PTR-00000731,WOHNSITZ,Schwanengasse,156,8610,Uster,ZH,CH,2,2008-12-29,,true
ADR-00000907,PTR-00000732,WOHNSITZ,Roggenallee,58,74321,Bietigheim-Bissingen,BW,DE,3,2009-02-11,,true
ADR-00000908,PTR-00000733,WOHNSITZ,Roggenallee,58,74321,Bietigheim-Bissingen,BW,DE,3,2009-11-18,,true
ADR-00000909,PTR-00000734,WOHNSITZ,Schulhof,58,4657,Dulliken,SO,CH,2,2014-11-13,2024-04-17,false
ADR-00000910,PTR-00000734,WOHNSITZ,Tulpenhof,23,3600,Thun,BE,CH,2,2024-04-18,,true
ADR-00000911,PTR-00000735,WOHNSITZ,Hügelmatte,179,4632,Trimbach,SO,CH,2,2000-10-21,,true
ADR-00000912,PTR-00000736,WOHNSITZ,Nordsteig,62,13593,Berlin,BE,DE,1,2008-12-30,2022-11-11,false
ADR-00000913,PTR-00000736,WOHNSITZ,Fuchsweg,93c,17489,Greifswald,MV,DE,3,2022-11-12,,true
ADR-00000914,PTR-00000737,WOHNSITZ,Eschengasse,113b,5430,Wettingen,AG,CH,2,2004-11-30,2022-07-27,false
ADR-00000915,PTR-00000737,WOHNSITZ,Apfelstrasse,14,3053,Münchenbuchsee,BE,CH,2,2022-07-28,,true
ADR-00000916,PTR-00000738,WOHNSITZ,Schmetterlingsrain,21,8600,Dübendorf,ZH,CH,2,2013-06-08,2023-12-01,false
ADR-00000917,PTR-00000738,WOHNSITZ,Apfelstrasse,14,3053,Münchenbuchsee,BE,CH,2,2023-12-02,,true
ADR-00000918,PTR-00000739,WOHNSITZ,Felsstraße,84c,85049,Ingolstadt,BY,DE,2,2022-03-18,,true
ADR-00000919,PTR-00000740,WOHNSITZ,Abendring,160,85049,Ingolstadt,BY,DE,2,2002-10-23,2025-04-12,false
ADR-00000920,PTR-00000740,WOHNSITZ,Felsstraße,84c,85049,Ingolstadt,BY,DE,2,2025-04-13,,true
ADR-00000921,PTR-00000741,WOHNSITZ,Kupferweg,22,50823,Köln,NW,DE,1,2017-09-03,,true
ADR-00000922,PTR-00000742,WOHNSITZ,Birkensteig,52,47798,Krefeld,NW,DE,2,2014-01-19,2023-07-26,false
ADR-00000923,PTR-00000742,WOHNSITZ,Kupferweg,22,50823,Köln,NW,DE,1,2023-07-27,,true
ADR-00000924,PTR-00000743,WOHNSITZ,Kastanienkamp,117,77933,Lahr,BW,DE,3,2004-11-11,,true
ADR-00000925,PTR-00000744,WOHNSITZ,Kastanienkamp,117,77933,Lahr,BW,DE,3,2009-02-20,,true
ADR-00000926,PTR-00000745,WOHNSITZ,Sonnenplatz,141,76829,Landau in der Pfalz,RP,DE,3,2001-09-14,2023-03-06,false
ADR-00000927,PTR-00000745,WOHNSITZ,Kastanienkamp,117,77933,Lahr,BW,DE,3,2023-03-07,,true
ADR-00000928,PTR-00000746,WOHNSITZ,Falkenhof,52,3098,Köniz,BE,CH,2,2015-04-29,,true
ADR-00000929,PTR-00000747,WOHNSITZ,Falkenhof,52,3098,Köniz,BE,CH,2,2015-11-07,,true
ADR-00000930,PTR-00000748,WOHNSITZ,Farngasse,48,4051,Basel,BS,CH,1,2000-09-21,,true
ADR-00000931,PTR-00000749,WOHNSITZ,Farngasse,48,4051,Basel,BS,CH,1,2021-05-25,,true
ADR-00000932,PTR-00000750,WOHNSITZ,Farngasse,48,4051,Basel,BS,CH,1,2018-11-24,,true
ADR-00000933,PTR-00000751,WOHNSITZ,Gerberweg,153,8355,Aadorf,TG,CH,2,2019-03-02,2024-12-08,false
ADR-00000934,PTR-00000751,WOHNSITZ,Farngasse,48,4051,Basel,BS,CH,1,2024-12-09,,true
ADR-00000935,PTR-00000752,WOHNSITZ,Höhenplatz,79,36037,Fulda,HE,DE,3,1999-10-22,,true
ADR-00000936,PTR-00000753,WOHNSITZ,Kalkring,122,8590,Romanshorn,TG,CH,2,2008-02-15,,true
ADR-00000937,PTR-00000754,WOHNSITZ,Finkenrain,117,4051,Basel,BS,CH,1,2021-06-18,2025-03-19,false
ADR-00000938,PTR-00000754,WOHNSITZ,Kalkring,122,8590,Romanshorn,TG,CH,2,2025-03-20,,true
ADR-00000939,PTR-00000755,WOHNSITZ,Sternengasse,43,55543,Bad Kreuznach,RP,DE,3,2007-12-24,,true
ADR-00000940,PTR-00000756,WOHNSITZ,Ackerpfad,49,48431,Rheine,NW,DE,3,1999-06-10,,true
ADR-00000941,PTR-00000757,WOHNSITZ,Farnallee,4,74653,Künzelsau,BW,DE,3,2012-10-04,,true
ADR-00000942,PTR-00000758,WOHNSITZ,Tulpenplatz,60,15230,Frankfurt (Oder),BB,DE,3,2012-11-18,,true
ADR-00000943,PTR-00000759,WOHNSITZ,Tulpenplatz,60,15230,Frankfurt (Oder),BB,DE,3,2011-10-07,,true
ADR-00000944,PTR-00000760,WOHNSITZ,Tulpenplatz,60,15230,Frankfurt (Oder),BB,DE,3,2011-07-07,,true
ADR-00000945,PTR-00000761,WOHNSITZ,Ahornring,61,27574,Bremerhaven,HB,DE,2,2003-03-01,2025-04-21,false
ADR-00000946,PTR-00000761,WOHNSITZ,Westpfad,80,41061,Mönchengladbach,NW,DE,2,2025-04-22,,true
ADR-00000947,PTR-00000762,WOHNSITZ,Westpfad,80,41061,Mönchengladbach,NW,DE,2,2005-11-07,,true
ADR-00000948,PTR-00000763,WOHNSITZ,Alpenrosenallee,130,70199,Stuttgart,BW,DE,1,2000-11-30,,true
ADR-00000949,PTR-00000764,GESCHAEFTSSITZ,Wiesensteig,109,09405,Zschopau,SN,DE,3,1983-12-01,,true
ADR-00000950,PTR-00000765,WOHNSITZ,Eisenring,157,75172,Pforzheim,BW,DE,2,2009-04-12,,true
ADR-00000951,PTR-00000766,WOHNSITZ,Eisenring,157,75172,Pforzheim,BW,DE,2,2019-10-15,,true
ADR-00000952,PTR-00000767,WOHNSITZ,Buchenweg,125,45879,Gelsenkirchen,NW,DE,2,2008-07-06,,true
ADR-00000953,PTR-00000768,WOHNSITZ,Hasenallee,108,09111,Chemnitz,SN,DE,2,2020-10-14,2022-12-18,false
ADR-00000954,PTR-00000768,WOHNSITZ,Erlenallee,89,12043,Berlin,BE,DE,1,2022-12-19,,true
ADR-00000955,PTR-00000769,WOHNSITZ,Traubengasse,116,61231,Bad Nauheim,HE,DE,3,2003-08-01,2023-08-23,false
ADR-00000956,PTR-00000769,WOHNSITZ,Hangweg,121,46483,Wesel,NW,DE,3,2023-08-24,,true
ADR-00000957,PTR-00000770,WOHNSITZ,Hangweg,121,46483,Wesel,NW,DE,3,2017-06-20,,true
ADR-00000958,PTR-00000771,WOHNSITZ,Tulpenring,158c,39218,Schönebeck (Elbe),ST,DE,3,2011-01-06,2024-02-12,false
ADR-00000959,PTR-00000771,WOHNSITZ,Flachskamp,39,01067,Dresden,SN,DE,2,2024-02-13,,true
ADR-00000960,PTR-00000772,WOHNSITZ,Flachskamp,39,01067,Dresden,SN,DE,2,2019-10-04,,true
ADR-00000961,PTR-00000773,WOHNSITZ,Ostweg,164,9230,Flawil,SG,CH,2,2006-04-20,2024-02-14,false
ADR-00000962,PTR-00000773,WOHNSITZ,Lehmsteig,77,3627,Heimberg,BE,CH,2,2024-02-15,,true
ADR-00000963,PTR-00000774,WOHNSITZ,Fuchsgasse,5,77694,Kehl,BW,DE,3,2022-06-02,,true
ADR-00000964,PTR-00000775,WOHNSITZ,Fuchsgasse,5,77694,Kehl,BW,DE,3,2012-07-11,,true
ADR-00000965,PTR-00000776,WOHNSITZ,Fuchsgasse,5,77694,Kehl,BW,DE,3,2002-03-27,,true
ADR-00000966,PTR-00000777,GESCHAEFTSSITZ,Avenue des Tilleuls,76,1870,Monthey,VS,CH,3,1986-04-01,,true
ADR-00000967,PTR-00000778,WOHNSITZ,Weidenacker,98,3600,Thun,BE,CH,2,2000-07-08,,true
ADR-00000968,PTR-00000779,WOHNSITZ,Reiherallee,19,42103,Wuppertal,NW,DE,2,2013-04-07,,true
ADR-00000969,PTR-00000780,GESCHAEFTSSITZ,Ahornstraße,179,45879,Gelsenkirchen,NW,DE,2,2019-05-01,,true
ADR-00000970,PTR-00000781,WOHNSITZ,Quellallee,123,71665,Vaihingen an der Enz,BW,DE,3,2019-03-26,2023-02-09,false
ADR-00000971,PTR-00000781,WOHNSITZ,Eichenpfad,118,02826,Görlitz,SN,DE,3,2023-02-10,,true
ADR-00000972,PTR-00000782,WOHNSITZ,Höhengasse,68,55543,Bad Kreuznach,RP,DE,3,2015-06-05,2025-11-03,false
ADR-00000973,PTR-00000782,WOHNSITZ,Eichenpfad,118,02826,Görlitz,SN,DE,3,2025-11-04,,true
ADR-00000974,PTR-00000783,WOHNSITZ,Eichenpfad,118,02826,Görlitz,SN,DE,3,2005-06-25,,true
ADR-00000975,PTR-00000784,WOHNSITZ,Rebstockhof,23c,4051,Basel,BS,CH,1,2023-05-07,,true
ADR-00000976,PTR-00000785,GESCHAEFTSSITZ,Hügelplatz,143,3550,Langnau im Emmental,BE,CH,2,2004-09-01,,true
ADR-00000977,PTR-00000786,WOHNSITZ,Vicolo dei Stagni,136,6900,Lugano,TI,CH,1,2015-07-16,,true
ADR-00000978,PTR-00000787,WOHNSITZ,Zunfthof,113,79098,Freiburg im Breisgau,BW,DE,2,1996-12-27,,true
ADR-00000979,PTR-00000788,GESCHAEFTSSITZ,Flachshof,101,10245,Berlin,BE,DE,1,2021-04-01,,true
ADR-00000980,PTR-00000789,WOHNSITZ,Tulpenhof,53,8810,Horgen,ZH,CH,2,2006-12-20,,true
ADR-00000981,PTR-00000790,WOHNSITZ,Weidenhalde,160,8001,Zürich,ZH,CH,1,2011-10-30,,true
ADR-00000982,PTR-00000791,GESCHAEFTSSITZ,Forellenstrasse,75,4051,Basel,BS,CH,1,2000-09-01,,true
ADR-00000983,PTR-00000792,WOHNSITZ,Hechtgasse,6,06108,Halle (Saale),ST,DE,2,2018-08-22,,true
ADR-00000984,PTR-00000793,GESCHAEFTSSITZ,Rehallee,135,95444,Bayreuth,BY,DE,3,2006-07-01,,true
ADR-00000985,PTR-00000794,WOHNSITZ,Ulmengasse,26,8400,Winterthur,ZH,CH,1,2016-06-03,,true
ADR-00000986,PTR-00000795,WOHNSITZ,Erlenhof,141,8032,Zürich,ZH,CH,1,2005-06-20,2022-01-02,false
ADR-00000987,PTR-00000795,WOHNSITZ,Ulmengasse,26,8400,Winterthur,ZH,CH,1,2022-01-03,,true
ADR-00000988,PTR-00000796,GESCHAEFTSSITZ,Höhenkamp,161c,10585,Berlin,BE,DE,1,2012-04-01,,true
ADR-00000989,PTR-00000797,WOHNSITZ,Bärenacker,176,8400,Winterthur,ZH,CH,1,2020-11-09,,true
ADR-00000990,PTR-00000798,GESCHAEFTSSITZ,Flachshof,157,6300,Zug,ZG,CH,1,1978-10-01,,true
ADR-00000991,PTR-00000799,WOHNSITZ,Ziegelhof,6,08056,Zwickau,SN,DE,3,2012-01-29,,true
ADR-00000992,PTR-00000800,WOHNSITZ,Ziegelhof,6,08056,Zwickau,SN,DE,3,2016-02-29,,true
ADR-00000993,PTR-00000801,WOHNSITZ,Bärensteig,4,92637,Weiden in der Oberpfalz,BY,DE,3,2023-01-29,,true
ADR-00000994,PTR-00000802,WOHNSITZ,Bärensteig,4,92637,Weiden in der Oberpfalz,BY,DE,3,2010-05-02,,true
ADR-00000995,PTR-00000803,WOHNSITZ,Bergacker,25,4528,Zuchwil,SO,CH,2,1999-01-13,,true
ADR-00000996,PTR-00000804,WOHNSITZ,Buchenacker,46c,6030,Ebikon,LU,CH,2,2021-06-25,2025-09-02,false
ADR-00000997,PTR-00000804,WOHNSITZ,Kirschplatz,133b,6005,Luzern,LU,CH,1,2025-09-03,,true
ADR-00000998,PTR-00000805,WOHNSITZ,Goldplatz,123,6010,Kriens,LU,CH,2,2009-07-08,2023-07-14,false
ADR-00000999,PTR-00000805,WOHNSITZ,Kirschplatz,133b,6005,Luzern,LU,CH,1,2023-07-15,,true
ADR-00001000,PTR-00000806,WOHNSITZ,Kirschplatz,133b,6005,Luzern,LU,CH,1,2018-11-28,,true
ADR-00001001,PTR-00000807,WOHNSITZ,Drosselgasse,68,3000,Bern,BE,CH,1,2009-11-04,2023-02-06,false
ADR-00001002,PTR-00000807,WOHNSITZ,Kirschplatz,133b,6005,Luzern,LU,CH,1,2023-02-07,,true
ADR-00001003,PTR-00000808,WOHNSITZ,Kirschplatz,133b,6005,Luzern,LU,CH,1,2023-12-30,,true
ADR-00001004,PTR-00000809,WOHNSITZ,Birkendamm,9,24103,Kiel,SH,DE,2,2009-09-20,,true
ADR-00001005,PTR-00000810,WOHNSITZ,Gartenrain,16,8001,Zürich,ZH,CH,1,2009-02-23,,true
ADR-00001006,PTR-00000811,WOHNSITZ,Edelweisssteig,166,8001,Zürich,ZH,CH,1,2010-08-19,,true
ADR-00001007,PTR-00000812,WOHNSITZ,Kirschgasse,11,4528,Zuchwil,SO,CH,2,2013-04-30,,true
ADR-00001008,PTR-00000813,WOHNSITZ,Weihersteig,10,77652,Offenburg,BW,DE,3,2024-10-17,,true
ADR-00001009,PTR-00000814,WOHNSITZ,Rathauskamp,167,73430,Aalen,BW,DE,3,2012-03-06,,true
ADR-00001010,PTR-00000815,WOHNSITZ,Rathauskamp,167,73430,Aalen,BW,DE,3,2010-12-21,,true
ADR-00001011,PTR-00000816,WOHNSITZ,Rathauskamp,167,73430,Aalen,BW,DE,3,1998-10-03,,true
ADR-00001012,PTR-00000817,WOHNSITZ,Sandsteig,149,4051,Basel,BS,CH,1,2003-04-04,,true
ADR-00001013,PTR-00000818,WOHNSITZ,Route des Aurores,21,1003,Lausanne,VD,CH,1,2015-04-25,2022-03-22,false
ADR-00001014,PTR-00000818,WOHNSITZ,Impasse des Vallons,131,1201,Genève,GE,CH,1,2022-03-23,,true
ADR-00001015,PTR-00000819,WOHNSITZ,Impasse des Vallons,131,1201,Genève,GE,CH,1,2009-01-24,,true
ADR-00001016,PTR-00000820,WOHNSITZ,Morgengasse,155,71229,Leonberg,BW,DE,3,2017-12-28,2024-09-17,false
ADR-00001017,PTR-00000820,WOHNSITZ,Erlengasse,114,88045,Friedrichshafen,BW,DE,3,2024-09-18,,true
ADR-00001018,PTR-00000821,WOHNSITZ,Erlengasse,114,88045,Friedrichshafen,BW,DE,3,2005-04-13,,true
ADR-00001019,PTR-00000822,WOHNSITZ,Erlengasse,114,88045,Friedrichshafen,BW,DE,3,2000-04-18,,true
ADR-00001020,PTR-00000823,WOHNSITZ,Allée des Aigles,66,3960,Sierre,VS,CH,3,1998-09-30,,true
ADR-00001021,PTR-00000824,WOHNSITZ,Weidenallee,142,16515,Oranienburg,BB,DE,3,2003-06-01,,true
ADR-00001022,PTR-00000825,WOHNSITZ,Lehmsteig,75,01309,Dresden,SN,DE,2,2013-10-25,,true
ADR-00001023,PTR-00000826,WOHNSITZ,Eschenpfad,133,29614,Soltau,NI,DE,3,2005-10-05,,true
ADR-00001024,PTR-00000827,WOHNSITZ,Kirschring,104,47051,Duisburg,NW,DE,2,2009-10-13,,true
ADR-00001025,PTR-00000828,WOHNSITZ,Brückenweg,153,4415,Lausen,BL,CH,2,2018-10-05,,true
ADR-00001026,PTR-00000829,WOHNSITZ,Talsteig,42,40213,Düsseldorf,NW,DE,1,2007-01-17,2024-11-28,false
ADR-00001027,PTR-00000829,WOHNSITZ,Färberhof,3,10245,Berlin,BE,DE,1,2024-11-29,,true
ADR-00001028,PTR-00000830,WOHNSITZ,Färberhof,3,10245,Berlin,BE,DE,1,1998-03-04,,true
ADR-00001029,PTR-00000831,WOHNSITZ,Adlerdamm,127,10999,Berlin,BE,DE,1,2006-07-18,,true
ADR-00001030,PTR-00000832,GESCHAEFTSSITZ,Westdamm,158,74653,Künzelsau,BW,DE,3,1999-03-01,,true
ADR-00001031,PTR-00000833,WOHNSITZ,Kupferweg,6,12555,Berlin,BE,DE,1,2000-10-15,,true
ADR-00001032,PTR-00000834,WOHNSITZ,Rosenstraße,73,42103,Wuppertal,NW,DE,2,2008-03-30,,true
ADR-00001033,PTR-00000835,WOHNSITZ,Rosenstraße,73,42103,Wuppertal,NW,DE,2,2018-05-03,,true
ADR-00001034,PTR-00000836,WOHNSITZ,Flachsstraße,95,55116,Mainz,RP,DE,2,2013-11-16,2024-03-04,false
ADR-00001035,PTR-00000836,WOHNSITZ,Abendgasse,1,81371,München,BY,DE,1,2024-03-05,,true
ADR-00001036,PTR-00000837,WOHNSITZ,Route des Chapelles,106,1201,Genève,GE,CH,1,2024-08-18,,true
ADR-00001037,PTR-00000838,WOHNSITZ,Erlenstrasse,152,4125,Riehen,BS,CH,1,2017-08-26,,true
ADR-00001038,PTR-00000839,WOHNSITZ,Mondrain,95,6330,Cham,ZG,CH,1,2005-11-09,2023-07-25,false
ADR-00001039,PTR-00000839,WOHNSITZ,Erlenstrasse,152,4125,Riehen,BS,CH,1,2023-07-26,,true
ADR-00001040,PTR-00000840,WOHNSITZ,Finkenweg,103,69115,Heidelberg,BW,DE,2,1997-06-14,,true
ADR-00001041,PTR-00000841,WOHNSITZ,Kirchring,67,72764,Reutlingen,BW,DE,2,1997-01-03,,true
ADR-00001042,PTR-00000842,WOHNSITZ,Gartenhalde,149,3000,Bern,BE,CH,1,2002-12-28,,true
ADR-00001043,PTR-00000843,WOHNSITZ,Nordhalde,25,3000,Bern,BE,CH,1,2001-10-10,,true
ADR-00001044,PTR-00000844,WOHNSITZ,Weidenplatz,51a,3904,Naters,VS,CH,3,2022-09-11,,true
ADR-00001045,PTR-00000845,WOHNSITZ,Hopfenstraße,20,28717,Bremen,HB,DE,2,2001-02-15,2025-03-25,false
ADR-00001046,PTR-00000845,WOHNSITZ,Mühledamm,10,31785,Hameln,NI,DE,3,2025-03-26,,true
ADR-00001047,PTR-00000846,WOHNSITZ,Mühledamm,10,31785,Hameln,NI,DE,3,2004-09-10,,true
ADR-00001048,PTR-00000847,WOHNSITZ,Frühlingsstraße,72,53111,Bonn,NW,DE,2,2010-12-02,2025-02-25,false
ADR-00001049,PTR-00000847,WOHNSITZ,Lehmkamp,121a,24937,Flensburg,SH,DE,3,2025-02-26,,true
ADR-00001050,PTR-00000848,WOHNSITZ,Erlenweg,93,59423,Unna,NW,DE,3,2007-01-08,,true
ADR-00001051,PTR-00000849,GESCHAEFTSSITZ,Schmiedering,154,69115,Heidelberg,BW,DE,2,2003-01-01,,true
ADR-00001052,PTR-00000850,WOHNSITZ,Sentier des Pierres,18,1228,Plan-les-Ouates,GE,CH,1,2012-04-01,2022-09-26,false
ADR-00001053,PTR-00000850,WOHNSITZ,Allée des Rochers,100,1201,Genève,GE,CH,1,2022-09-27,,true
ADR-00001054,PTR-00000851,WOHNSITZ,Erlenplatz,81,67346,Speyer,RP,DE,3,1997-08-31,,true
ADR-00001055,PTR-00000852,WOHNSITZ,Erlenplatz,81,67346,Speyer,RP,DE,3,2012-03-10,,true
ADR-00001056,PTR-00000853,WOHNSITZ,Haferstrasse,16,8604,Volketswil,ZH,CH,2,2006-05-14,2022-10-03,false
ADR-00001057,PTR-00000853,WOHNSITZ,Tannensteig,20,3000,Bern,BE,CH,1,2022-10-04,,true
ADR-00001058,PTR-00000854,WOHNSITZ,Traubenacker,36,5033,Buchs AG,AG,CH,2,2007-10-26,2025-11-09,false
ADR-00001059,PTR-00000854,WOHNSITZ,Tannensteig,20,3000,Bern,BE,CH,1,2025-11-10,,true
ADR-00001060,PTR-00000855,WOHNSITZ,Winterring,18,53757,Sankt Augustin,NW,DE,3,2013-01-28,2022-01-05,false
ADR-00001061,PTR-00000855,WOHNSITZ,Mühlendamm,47c,90402,Nürnberg,BY,DE,2,2022-01-06,,true
ADR-00001062,PTR-00000856,GESCHAEFTSSITZ,Lehmstraße,116,76133,Karlsruhe,BW,DE,2,2006-08-01,,true
ADR-00001063,PTR-00000857,WOHNSITZ,Impasse des Narcisses,14,1530,Payerne,VD,CH,2,1998-12-18,,true
ADR-00001064,PTR-00000858,GESCHAEFTSSITZ,Bärenring,66,3550,Langnau im Emmental,BE,CH,2,2021-08-01,,true
ADR-00001065,PTR-00000859,WOHNSITZ,Rue des Rives,105,2350,Saignelégier,JU,CH,3,1997-02-11,,true
ADR-00001066,PTR-00000860,WOHNSITZ,Fliedersteig,98,4053,Basel,BS,CH,1,2009-01-14,2022-03-03,false
ADR-00001067,PTR-00000860,WOHNSITZ,Rue des Rives,105,2350,Saignelégier,JU,CH,3,2022-03-04,,true
ADR-00001068,PTR-00000861,WOHNSITZ,Fichtenrain,161b,4632,Trimbach,SO,CH,2,2002-09-24,,true
ADR-00001069,PTR-00000862,WOHNSITZ,Webermatte,37,9000,St. Gallen,SG,CH,1,2008-02-11,2024-08-30,false
ADR-00001070,PTR-00000862,WOHNSITZ,Roggenhalde,96,9100,Herisau,AR,CH,3,2024-08-31,,true
ADR-00001071,PTR-00000863,WOHNSITZ,Roggenhalde,96,9100,Herisau,AR,CH,3,2001-01-23,,true
ADR-00001072,PTR-00000864,WOHNSITZ,Sternenpfad,53,22587,Hamburg,HH,DE,1,2018-06-10,,true
ADR-00001073,PTR-00000865,WOHNSITZ,Südacker,55,3000,Bern,BE,CH,1,2018-03-12,,true
ADR-00001074,PTR-00000866,WOHNSITZ,Flachshalde,109,3123,Belp,BE,CH,2,2017-05-22,2022-01-31,false
ADR-00001075,PTR-00000866,WOHNSITZ,Südacker,55,3000,Bern,BE,CH,1,2022-02-01,,true
ADR-00001076,PTR-00000867,WOHNSITZ,Hasenacker,20c,3123,Belp,BE,CH,2,2019-02-01,2022-04-07,false
ADR-00001077,PTR-00000867,WOHNSITZ,Südacker,55,3000,Bern,BE,CH,1,2022-04-08,,true
ADR-00001078,PTR-00000868,WOHNSITZ,Kapellenplatz,164,8304,Wallisellen,ZH,CH,2,2004-11-01,,true
ADR-00001079,PTR-00000869,WOHNSITZ,Pappelring,115,8001,Zürich,ZH,CH,1,2012-10-14,2022-07-31,false
ADR-00001080,PTR-00000869,WOHNSITZ,Kapellenplatz,164,8304,Wallisellen,ZH,CH,2,2022-08-01,,true
ADR-00001081,PTR-00000870,WOHNSITZ,Finkenstrasse,166,8005,Zürich,ZH,CH,1,2001-10-15,2023-04-19,false
ADR-00001082,PTR-00000870,WOHNSITZ,Kapellenplatz,164,8304,Wallisellen,ZH,CH,2,2023-04-20,,true
ADR-00001083,PTR-00000871,WOHNSITZ,Farnhof,70,6314,Unterägeri,ZG,CH,1,2021-05-30,2022-08-06,false
ADR-00001084,PTR-00000871,WOHNSITZ,Kapellenplatz,164,8304,Wallisellen,ZH,CH,2,2022-08-07,,true
ADR-00001085,PTR-00000872,WOHNSITZ,Gerstenpfad,31,40476,Düsseldorf,NW,DE,1,2019-07-20,,true
ADR-00001086,PTR-00000873,WOHNSITZ,Gerstenpfad,31,40476,Düsseldorf,NW,DE,1,2005-12-17,,true
ADR-00001087,PTR-00000874,WOHNSITZ,Gerstenpfad,31,40476,Düsseldorf,NW,DE,1,2023-02-19,,true
ADR-00001088,PTR-00000875,WOHNSITZ,Gerstenpfad,31,40476,Düsseldorf,NW,DE,1,1997-07-19,,true
ADR-00001089,PTR-00000876,WOHNSITZ,Gerstenpfad,31,40476,Düsseldorf,NW,DE,1,1998-08-21,,true
ADR-00001090,PTR-00000877,WOHNSITZ,Abendsteig,87,99423,Weimar,TH,DE,3,2005-05-25,,true
ADR-00001091,PTR-00000878,WOHNSITZ,Lehmstrasse,70,4600,Olten,SO,CH,2,2017-05-02,2025-09-02,false
ADR-00001092,PTR-00000878,WOHNSITZ,Fichtenhalde,52,6030,Ebikon,LU,CH,2,2025-09-03,,true
ADR-00001093,PTR-00000879,WOHNSITZ,Ahornhof,67,8400,Winterthur,ZH,CH,1,2012-12-03,,true
ADR-00001094,PTR-00000880,WOHNSITZ,Ahornhof,67,8400,Winterthur,ZH,CH,1,2004-01-09,,true
